name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label
1902F4007_059,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4007_060,1120.0,49.0,119.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4007_061,584.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4
1902F4008_001,62.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_002,2011.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4008_003,2039.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4008_004,2792.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4008_005,2888.0,17.0,39.0,-22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4008_006,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4008_007,2528.0,50.0,10.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4008_008,4174.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_009,6000.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4008_010,528.0,23.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4
1902F4008_011,5841.0,44.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4008_012,2855.0,20.0,22.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4008_013,515.0,24.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
1902F4008_014,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_015,6000.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6
1902F4008_016,543.0,23.0,29.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4008_017,536.0,19.0,38.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4008_018,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_019,2199.0,63.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4008_020,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_021,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_022,6000.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4008_023,6000.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4008_024,773.0,48.0,60.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4008_025,768.0,14.0,15.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4008_026,7551.0,19.0,24.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4008_027,1276.0,24.0,81.0,-57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8
1902F4008_028,6000.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4
1902F4008_029,549.0,27.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1902F4008_030,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4008_031,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4008_032,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_033,6000.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4008_034,2369.0,13.0,24.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4008_035,140.0,39.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4008_036,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_037,502.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4008_038,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4008_039,543.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4008_040,224.0,28.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4008_041,560.0,28.0,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4008_042,1027.0,33.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4008_043,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_044,3208.0,42.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4008_045,17199.0,22.0,39.0,-17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4008_046,556.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_047,3715.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4
1902F4008_048,10230.0,29.0,65.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4008_049,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_050,3936.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4008_051,99.0,20.0,53.0,-33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4008_052,181.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_053,552.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_054,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4008_055,9383.0,17.0,46.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4008_056,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4008_057,2425.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4008_058,1753.0,32.0,75.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4008_059,564.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4008_060,573.0,24.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6
1902F4008_061,323.0,8.0,98.0,-90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2
1902F4008_062,553.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1902F4008_063,3876.0,24.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4008_064,554.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4008_065,6000.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4008_066,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4008_067,5787.0,31.0,121.0,-90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4008_068,174.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4008_069,554.0,18.0,112.0,-94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4008_070,566.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2
1902F4008_071,6052.0,15.0,23.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4008_072,157.0,6.0,91.0,-85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
1902F4008_073,3161.0,34.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4008_074,140.0,6.0,22.0,-16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4008_075,6000.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4008_076,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4008_077,12176.0,65.0,53.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4008_078,791.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4
1902F4008_079,771.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4008_080,572.0,39.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1902F4008_081,564.0,37.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4008_082,3323.0,43.0,25.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
1902F4008_083,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_002,827.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_003,550.0,32.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4009_004,245.0,19.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4009_005,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_006,644.0,17.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4009_007,234.0,50.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1902F4009_008,888.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4009_009,6000.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_010,1060.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4009_011,1072.0,44.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4009_012,1247.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4009_013,908.0,24.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4009_014,6000.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4009_015,297.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1902F4009_016,450.0,45.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4009_017,1551.0,18.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4009_018,6515.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4009_019,6000.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4009_020,982.0,19.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4009_021,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_022,6000.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_023,931.0,39.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4009_024,2118.0,20.0,23.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4009_025,116.0,31.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4
1902F4009_026,3311.0,18.0,22.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4009_027,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4009_028,5212.0,48.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4009_029,1208.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2
1902F4009_030,2778.0,25.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8
1902F4009_031,2713.0,23.0,42.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4
1902F4009_032,2832.0,37.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2
1902F4009_033,4100.0,8.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4009_034,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4009_035,860.0,48.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1902F4009_036,258.0,43.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4009_037,810.0,76.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4009_038,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_039,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_040,2105.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4009_041,597.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4009_042,835.0,32.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4009_043,961.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4009_044,295.0,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4009_045,1092.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4009_046,6000.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,E
1902F4009_047,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_048,1763.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2
1902F4009_049,3496.0,33.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4009_050,856.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4009_051,2769.0,15.0,32.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4009_052,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4009_053,808.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4009_054,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_055,1372.0,91.0,53.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
1902F4009_056,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_057,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_058,949.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4009_059,1366.0,37.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4009_060,320.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4009_061,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4009_062,1153.0,29.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4009_063,758.0,24.0,75.0,-51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2
1902F4009_064,6000.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4009_065,6000.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4
1902F4009_066,6000.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4009_067,966.0,60.0,5.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4009_068,673.0,34.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1902F4009_069,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4
1902F4009_070,615.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4009_071,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4009_072,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4009_073,1032.0,42.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4009_074,4345.0,22.0,25.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2
1902F4009_075,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4009_076,542.0,21.0,31.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4009_077,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4009_078,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4009_079,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_080,6119.0,17.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4009_081,2037.0,32.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4009_082,577.0,24.0,31.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4009_083,4822.0,23.0,35.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4009_084,975.0,24.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4009_085,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_086,997.0,22.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4009_087,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4009_088,1336.0,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4009_089,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4009_090,6000.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4009_091,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4009_092,1543.0,31.0,59.0,-28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4009_093,7070.0,15.0,31.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4009_094,6000.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8
1902F4009_095,1402.0,49.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4009_096,4403.0,24.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4
1902F4009_097,1592.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1902F4009_098,2559.0,19.0,31.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4009_099,6000.0,12.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4009_100,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4009_101,3632.0,65.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4009_102,6206.0,37.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1902F4009_103,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4009_104,1397.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4009_105,329.0,37.0,41.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4009_106,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4009_107,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4010_001,1245.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4010_002,555.0,60.0,11.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4010_003,1317.0,32.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4010_004,1110.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4010_005,1474.0,17.0,26.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4010_006,1413.0,50.0,26.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1902F4010_007,1095.0,22.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4010_008,940.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4
1902F4010_009,900.0,23.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4010_010,1247.0,44.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4010_011,1499.0,20.0,28.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4010_012,1676.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4010_013,888.0,45.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4010_014,1143.0,18.0,47.0,-29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4010_015,1024.0,24.0,50.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4010_016,1222.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2
1902F4010_017,934.0,57.0,11.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4010_018,330.0,29.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4010_019,1303.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4010_020,1594.0,14.0,18.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4010_021,545.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4010_022,983.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4010_023,339.0,39.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4010_024,913.0,23.0,28.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4010_025,1386.0,15.0,32.0,-17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.6
1902F4010_026,1112.0,28.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
1902F4010_027,940.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4010_028,1418.0,29.0,69.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4010_029,1319.0,21.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1902F4010_030,503.0,26.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8
1902F4010_031,260.0,39.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4010_032,1068.0,60.0,19.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4010_033,1355.0,23.0,32.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4010_034,1195.0,34.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4010_035,1174.0,32.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4010_036,1071.0,23.0,41.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
